CARDHLDR,DEFAULT,AGE,ACADMOS,ADEPCNT,MAJORDRG,MINORDRG,OWNRENT,INCOME,SELFEMPL,INCPER,EXP_INC,SPENDING
1,1,40.0833321,26,2,0,0,1,1500,0,6000,0.0144456,21.6683331
1,0,31.333334,36,2,1,0,0,3333.333333,0,13333.33301,0.1353015,451.0050019
1,0,57.25,48,0,1,0,0,2083.333333,0,25000,0.0943448,196.5516713
1,0,27.333334,12,0,0,0,0,1666.666667,0,20000,0.1176435,196.0724841
1,0,36.25,13,2,0,1,1,4166.666667,0,16666.66602,0.1260988,525.411653
1,0,28.416666,60,0,0,0,1,2250,1,30000,0.0407833,91.7625027
1,0,33.0833321,156,0,0,0,1,6250,1,110000,0.1778859,1111.786906
1,0,33.4166679,16,3,0,0,1,2605.416667,0,7816.25,0.0701695,182.8208262
1,0,30.083334,41,1,0,0,1,2000,0,30000,0.6653484,1330.696702
1,0,22.666666,12,1,0,0,1,2085.416667,0,12512.5,0.1240619,258.7208418
1,0,27.666666,5,0,0,0,0,2721.333333,0,32656,0.0400095,108.8791619
1,0,31.833334,5,2,0,0,0,1666.666667,0,6666.666504,0.06726,112.0999952
0,0,42.0833321,66,3,0,0,1,2500,0,7500,0.0004, 
1,0,36.3333321,132,3,0,0,1,1666.666667,0,5000,1.2559714,2093.28572
0,0,26,3,1,0,0,1,1166.666667,0,7562.5,0.0007934, 
1,0,48.8333321,162,3,0,0,1,4500,0,13550,0.0002214,0.9963099
1,0,81.0833359,84,3,0,0,1,5083.333333,0,15250,0.0287469,146.1300047
0,0,31.166666,101,0,2,0,0,1200,0,14400,0.0008333, 
1,0,22.666666,6,0,0,0,0,2076,0,24912,0.0267983,55.6333336
1,0,24.75,10,0,0,0,0,1750,0,21000,0.0265667,46.4916681
1,0,18.5,6,0,0,0,0,1666.666667,0,20000,0.04675,77.9166693
0,0,26.166666,27,0,3,1,0,2166.666667,1,26000,0.0004615, 
1,0,29.833334,24,0,1,3,0,2083.333333,0,25000,0.163692,341.0249949
1,0,55.5833321,185,1,1,0,0,1375,0,8250,2.0087266,2761.999071
1,1,24,24,0,0,1,1,1750,0,21000,0.0836781,146.4366689
1,0,34.6666679,96,3,0,0,1,4000,0,17000,0.0190584,76.2335286
1,0,43.25,42,3,3,1,1,4041.666667,0,12125,0.0351443,142.0416633
1,0,25.583334,36,0,0,0,0,2375,0,28500,0.1351807,321.054155
1,0,25.416666,15,0,0,0,0,2916.666667,0,35000,0.0785563,229.1224959
1,0,26.75,12,2,0,0,1,2291.666667,0,10833.33301,0.0982634,225.1869192
0,0,38.3333321,153,3,3,0,1,1541.666667,0,4625,0.0006486, 
1,0,34.6666679,48,0,0,0,0,2625,0,31500,0.0291095,76.412502
1,0,26,24,2,0,0,0,8333.25,0,36666.33203,0.0247471,206.2240482
1,1,37.25,174,4,4,0,1,6583.333333,0,15800,0.0143291,94.3333338
1,0,46.9166679,39,0,0,0,0,2583.333333,0,38000,0.4868987,1257.82154
0,0,29.75,15,0,0,0,0,1250,0,15000,0.0008, 
1,0,36.9166679,48,3,0,1,1,3750,0,14250,0.0379263,142.223686
1,0,34.3333321,96,0,0,0,1,2150,0,25800,0.1720442,369.8950037
1,0,23.666666,9,0,0,0,0,2166.666667,0,36000,0.1156008,250.4684689
0,0,26.25,24,0,1,3,0,2000,0,25500,0.0004706, 
1,0,26.5,4,0,0,0,0,2175,0,26100,0.0464854,101.1058378
1,0,39.1666679,84,1,1,1,1,4166.666667,0,26500,0.1834755,764.4811024
0,0,29.833334,114,1,1,0,0,1083.333333,0,13000,0.0004615, 
1,0,23.416666,7,0,0,0,0,2288,0,27456,0.0024038,5.5000002
1,0,55.3333321,300,1,1,0,1,3083.333333,0,18500,0.0522005,160.9516678
1,0,35.5833321,6,0,0,0,1,3583.333333,0,43000,0.0903746,323.8424907
0,0,23.25,24,0,1,0,0,1250,0,15000,0.0008, 
1,0,36.5833321,7,1,0,0,0,3750,0,29500,0.0239256,89.7209742
1,0,57.0833321,120,0,0,0,0,2833.333333,0,34000,0.0003529,1
1,0,34.3333321,72,2,0,0,1,2916.666667,0,11666.66699,0.0984857,287.2500041
1,0,22.916666,3,0,0,0,1,2250,0,27000,0.0680444,153.0999877
1,0,23.666666,24,0,0,0,0,2083.333333,0,25000,0.1316448,274.2600006
1,0,38.3333321,180,1,0,0,1,2083.333333,0,16250,0.0556545,115.9467967
1,0,61.4166679,120,1,0,0,1,7083.333333,0,47500,0.0589566,417.6094662
1,0,27.916666,5,0,0,0,0,2083.333333,0,25000,0.0211992,44.1650006
1,0,56.4166679,108,2,0,0,1,2916.666667,0,17916.66602,0.096272,280.7933309
1,0,22.416666,48,0,0,0,0,1300,0,15600,0.6024327,783.1624687
1,0,36.0833321,49,2,0,0,1,4166.666667,0,16666.66602,0.0022,9.1666666
1,0,40.5833321,25,3,0,0,1,2583.333333,0,7750,0.0848364,219.1608182
1,0,28,28,0,0,0,1,2691.666667,0,32300,0.0113994,30.6833335
1,0,35.1666679,48,2,0,1,1,2345.833333,0,16050,0.0429522,100.7587777
1,0,51.1666679,12,1,0,0,1,8333.25,1,49999.5,0.0053104,44.2524982
1,0,30.25,12,2,0,1,0,2254.166667,0,9016.666992,0.1175974,265.0841753
1,0,46.3333321,96,0,0,0,1,2041.666667,0,30500,0.0034918,7.1290984
1,0,39.4166679,96,1,0,0,0,2000,0,12000,0.1922946,384.5891654
1,0,34.9166679,36,3,0,0,1,4166.666667,0,12500,0.4258454,1774.355769
1,0,19.083334,87,0,0,0,0,2166.666667,0,26000,0.1316562,285.2550025
1,0,24.833334,215,0,0,0,0,1762.083333,0,21145,0.2488976,438.578334
1,0,36.1666679,75,2,0,0,1,2666.666667,0,12666.66699,0.0210987,56.2631587
1,0,61.1666679,6,0,0,1,1,1214.333333,0,15372,0.0777947,94.4686894
1,0,41.5833321,17,4,0,0,1,3583.333333,0,8600,0.0305728,109.5524998
1,0,31.75,30,1,0,0,1,2296.833333,0,13781,0.0881054,202.3633406
1,0,32.1666679,36,0,0,0,0,8333.25,0,99999,0.0087001,72.4999978
1,0,30.916666,42,4,1,0,1,3750,0,9000,0.0388184,145.569169
1,0,29.333334,37,4,0,0,1,2400,0,5760,0.0826878,198.4508336
1,0,33.9166679,18,2,0,0,1,2800,0,11200,0.0285417,79.9166687
1,0,28.666666,30,1,0,0,1,2066.666667,0,16400,0.0308951,63.8499176
1,1,27.583334,40,3,0,2,1,3333.333333,1,10000,0.01495,49.8333325
1,0,46.25,48,0,0,0,1,4166.666667,1,68000,0.0071381,29.7420328
1,0,47.8333321,102,3,0,0,1,4458.333333,0,13375,0.0386774,172.4366668
1,0,32.5,6,1,0,0,1,2500,1,26500,0.0399074,99.7683965
1,0,45.6666679,189,0,0,2,1,1375,0,16500,0.1979654,272.2024843
0,0,62.5833321,147,1,1,0,1,2916.666667,0,17500,0.0003429, 
1,0,67.9166641,258,0,0,0,1,1666.666667,0,60000,0.0577158,96.1930553
1,0,25.416666,28,0,0,0,0,1666.666667,0,20000,0.033543,55.9050031
1,0,48.1666679,30,2,1,0,1,1500,0,9000,0.0412704,61.9055573
1,1,53.1666679,204,0,0,2,1,1416.666667,0,17000,0.0047647,6.75
1,0,43.5833321,5,0,0,0,1,2333.333333,0,28000,0.0715311,166.9058353
1,0,31.083334,42,0,1,0,0,2083.333333,0,25000,0.0719416,149.8783318
0,0,57,157,0,0,0,1,2000,0,26170,0.0004585, 
1,0,37.1666679,120,0,0,0,0,1250,0,15000,0.0313473,39.184168
1,0,50.8333321,60,1,0,2,0,2083.333333,0,15000,0.0329187,68.5805532
0,0,32.75,2,2,1,0,0,1338,0,5352,0.0007474, 
1,0,39.9166679,27,3,0,1,1,3166.666667,0,9500,0.0343955,108.9191691
0,0,30,11,2,0,2,1,2416.666667,0,9666.666992,0.0004138, 
1,0,38.5,30,4,0,0,1,4166.666667,0,10000,0.2102074,875.8641779
1,0,25.833334,1,2,0,0,0,2665,0,11326.66699,0.1160965,309.3972428
1,0,20.333334,27,2,0,0,1,1680,0,6720,0.0398418,66.934163
0,0,44,105,0,0,0,1,1750,0,53500,0.0002243, 
0,0,27.333334,30,0,4,3,0,1250,0,17000,0.0007059, 
0,0,20.666666,14,0,0,0,0,1458.333333,0,17500,0.0006857, 
0,0,32,33,2,1,1,1,2916.666667,0,11666.66699,0.0003429, 
1,0,22.666666,5,0,0,0,0,1390.25,0,16683,0.0007193,1
1,0,30.583334,216,0,0,0,0,2750,0,33000,0.0097818,26.8999992
1,0,43.8333321,96,2,0,0,1,2768.166667,0,11072.66699,0.0295021,81.6666662
0,0,19.75,51,0,1,0,1,1283.333333,1,15400,0.0007792, 
1,0,23.833334,14,0,0,1,0,1666.666667,0,20000,0.1027375,171.2291688
1,0,33.8333321,18,4,0,0,1,2625,0,6300,0.000381,1
1,0,34.25,15,0,0,0,1,3596.666667,0,43160,0.0114004,41.0033339
1,0,47.1666679,10,0,0,2,0,1616.666667,0,19400,0.0168041,27.166666
1,0,31,2,1,0,0,1,1316.666667,0,10900,0.0194404,25.5964843
1,0,43.4166679,36,3,0,0,1,4608.333333,0,13825,0.0226859,104.5441649
1,0,24.25,26,0,0,0,0,1201.083333,0,15263,0.0159143,19.1144033
1,0,25.75,58,0,0,0,1,2000,1,24000,0.1030262,206.052497
1,0,25.416666,48,0,0,0,0,2041.666667,0,24500,0.0900706,183.8941677
1,0,51.3333321,126,4,0,0,1,3750,0,9060,0.0121468,45.5504959
1,0,41.5833321,18,3,0,0,1,5416.666667,0,16250,0.0208615,112.9999982
1,0,38.6666679,122,4,0,4,1,2400,0,5760,0.2258292,541.990006
1,0,36.25,75,3,0,0,1,5000,0,15000,0.0294202,147.1008267
1,0,53.3333321,313,1,2,0,1,2916.666667,0,17500,0.0464897,135.5950038
1,0,46.5833321,183,0,0,0,1,1666.666667,0,20000,0.0079265,13.210834
0,0,48.9166679,60,3,3,0,1,2083.333333,0,6250,0.00048, 
1,0,27.416666,192,0,0,0,0,2583.333333,0,31000,0.158081,408.375827
1,0,33.25,42,0,0,0,0,2708.333333,0,32500,0.0895683,242.5808382
1,0,41,12,2,0,0,0,5187.5,0,22750,0.1168532,606.1758585
1,1,29.416666,25,2,0,0,1,4000,0,19470.66602,0.0338896,135.5584413
1,0,31.833334,60,1,0,2,1,2083.333333,0,12500,0.0643552,134.0733375
1,0,30.583334,70,0,0,0,0,1750,0,21000,0.02926,51.2050004
1,0,32.5,12,2,0,0,0,3166.666667,0,18500,0.0274858,87.0382575
0,0,41,48,3,0,0,0,1100,0,3300,0.0009091, 
1,0,27.916666,18,0,0,0,0,2083.333333,0,30000,0.1062197,221.2909826
1,1,45.1666679,24,0,0,1,1,650,0,57800,0.0002076,0.1349481
1,0,25.666666,174,0,0,0,0,1386.666667,0,16640,0.1200595,166.4825034
1,0,28.25,5,0,0,0,0,2445,0,29340,0.052259,127.7733325
1,0,31.833334,168,1,0,1,0,2500,0,18750,0.0111515,27.8786663
1,0,24.333334,12,0,0,0,0,1256.666667,0,15080,0.9082805,1141.405818
1,0,45.75,36,0,1,0,1,1250,0,15000,0.0092273,11.534167
1,0,36.3333321,36,1,1,0,0,3208.333333,0,19250,0.011719,37.5983315
1,0,35.1666679,60,2,0,0,1,3351.5,0,16048.33301,0.0304029,101.8954838
1,0,0.6666667,27,0,0,0,0,2416.666667,0,29000,0.0194483,47.0000018
0,0,32,12,2,0,0,0,1666.666667,0,6666.666504,0.0006, 
1,0,23.75,138,1,0,0,0,6458.333333,0,38750,0.0008516,5.4999999
1,0,34.8333321,60,1,0,0,1,1893.666667,0,11962,0.0053365,10.1055182
1,0,45.8333321,156,3,0,0,1,8333.25,0,27499.75,0.0330623,275.5163936
1,0,32.75,6,4,0,0,0,3833.333333,0,9200,0.037418,143.4358253
1,0,61.25,144,1,0,0,1,1666.666667,1,25000,0.11002,183.3666613
1,0,45.6666679,252,3,0,0,1,2500,0,7500,0.146624,366.5599599
1,0,32.4166679,27,2,0,0,1,2291.666667,0,9166.666992,0.3767844,863.4642139
1,0,42.3333321,36,3,0,0,0,2333.333333,0,8750,0.0102551,23.9286671
1,0,24.916666,18,0,0,0,0,1666.666667,0,20100,0.0280577,46.762852
0,0,45.5833321,301,2,0,0,1,1992.5,0,13950,0.0002867, 
1,0,44.5,36,0,0,0,0,3000,0,36000,0.0238306,71.4916661
1,1,23.416666,10,2,0,0,0,1750,0,8666.666992,0.1091662,191.0407674
1,1,32.6666679,16,1,0,0,0,1969,0,11814,0.0799475,157.4166596
1,0,31.083334,24,3,0,0,1,1916.666667,0,6500,0.1048054,200.8769785
1,0,31.416666,6,2,0,0,0,5916.666667,0,23666.66602,0.0563338,333.3083323
1,1,49.25,106,1,0,2,1,4166.666667,0,40000,0.0366,152.5000048
0,0,41.75,38,2,3,0,1,2916.666667,0,11666.66699,0.0003429, 
1,0,44.6666679,42,3,0,0,1,5200,0,15600,0.0242965,126.341673
1,0,35.6666679,3,3,1,2,1,6167,0,22251,0.0745584,459.8019261
1,0,21,18,0,0,0,0,1791.666667,0,21500,0.0158377,28.3758343
1,0,32.9166679,36,3,0,0,1,1333.333333,0,4000,0.0571788,76.2383342
1,0,44.4166679,18,3,0,0,1,583.3333333,0,16750,0.248604,145.0190172
1,1,32.8333321,36,2,0,1,1,3666.666667,0,14666.66699,0.0002727,1
1,0,31,4,4,1,1,1,2200,0,8580,0.0002797,0.6153846
1,0,28.833334,24,1,0,0,0,1666.666667,0,10000,0.0117,19.4999995
1,0,46.0833321,24,2,1,2,1,6250,0,29666.66602,0.1454797,909.2479013
1,0,28.166666,12,0,0,0,1,1833.333333,0,23000,0.0428961,78.6428284
1,0,21,26,0,0,0,0,1333.333333,0,16400,0.2216531,295.5374122
1,0,41.6666679,42,3,1,0,1,4166.666667,1,16500,0.0183332,76.3882572
1,1,34.1666679,66,3,1,1,1,2666.666667,0,8000,0.0205331,54.7550023
1,1,22.666666,24,0,0,0,0,1041.666667,0,22500,0.137976,143.7250059
1,0,26.166666,5,0,0,0,0,1541.666667,0,18500,0.0489849,75.5183302
0,0,33,54,2,0,0,0,1958.333333,0,8916.666992,0.0004486, 
0,0,23,8,0,0,0,0,2916.666667,0,45000,0.0002667, 
0,0,32.75,32,3,3,3,1,2500,0,7500,0.0004, 
1,0,20.75,1,0,0,0,0,916.6666667,0,17500,0.292004,267.6703235
1,1,27,36,2,0,0,1,2000,0,8000,0.0049167,9.8333331
1,0,33.8333321,54,3,0,0,1,1750,0,5250,0.0458124,80.1716642
1,0,29.916666,66,0,0,0,0,2125,0,60744,0.0009219,1.9590412
1,0,0.0833333,26,0,0,1,0,2000,0,24000,0.1174942,234.9883318
1,0,33.4166679,72,3,0,0,1,1458.333333,1,4375,0.1020286,148.7916661
1,0,21.916666,24,2,0,0,1,1916.666667,0,7666.666504,0.0749196,143.5958215
1,0,25.5,287,0,0,0,0,1500,0,18000,0.07092,106.379997
1,0,22.416666,264,0,0,0,0,1391.666667,0,20100,0.1003448,139.6464711
1,0,42.25,120,2,0,0,1,2916.666667,0,11666.66699,0.0449457,131.0916633
1,0,36.6666679,24,3,0,0,1,2433.333333,0,7300,0.0146884,35.7416659
1,0,40.3333321,174,2,0,0,1,1666.666667,0,6666.666504,0.0006,1
1,0,29.25,51,0,0,0,0,1500,0,18000,0.0833661,125.0491776
1,0,33.6666679,27,0,0,0,0,1500,0,19500,0.1023615,153.5423063
1,0,63.5,397,1,0,3,1,1333.333333,1,9000,0.0319056,42.540739
1,0,42.25,39,2,0,0,1,2083.333333,0,13333.33301,0.00275,5.7291666
1,0,23.333334,13,0,1,1,0,1666.666667,0,20000,0.0441675,73.6125
1,0,62.0833321,234,1,1,0,1,2458.333333,1,29750,0.0138634,34.0807635
1,0,34.75,24,1,0,0,0,2916.666667,0,17500,0.0003429,1
1,0,48.9166679,49,2,0,0,0,1208.333333,1,10250,0.0449737,54.3431683
1,0,21.083334,143,0,0,1,0,1833.333333,0,22000,0.3152637,577.9833744
1,0,48.1666679,74,0,0,0,1,2666.666667,0,32000,0.0026875,7.1666669
1,0,34.6666679,15,3,0,0,1,4000,0,12000,0.0665858,266.3433254
1,0,20.5,126,0,0,0,0,1300,0,15600,0.0438782,57.0416667
1,0,29.25,12,3,0,0,1,3625,0,10875,0.1188432,430.8066731
0,0,25,45,2,1,1,1,2083.333333,0,8333.333008,0.00048, 
0,0,36.25,171,1,4,5,0,1375,0,8250,0.0007273, 
1,0,45.6666679,48,1,0,0,1,2275,0,13650,0.0670418,152.519992
1,0,27.916666,38,2,0,0,1,1700,0,6800,0.017923,30.4691654
1,0,18.916666,120,0,0,0,0,1833.333333,0,40000,0.0608323,111.5257932
1,0,39.3333321,12,2,0,0,1,2916.666667,0,16666.66602,0.033805,98.5979211
1,0,51.8333321,288,2,0,0,1,2660.833333,0,10643.33301,0.0406048,108.0424963
1,0,22.416666,34,0,0,0,0,1388.333333,0,16660,0.0007203,1
1,0,36.5,44,0,1,1,1,1400,0,16800,0.138147,193.4058368
0,0,21.583334,26,1,0,0,0,2020,0,12120,0.000495, 
1,0,24,3,0,0,0,0,2041.666667,0,27811,0.0525547,107.2992715
1,0,46.25,16,1,0,0,1,3250,0,19500,0.3386195,1100.513376
1,0,33.25,6,0,1,3,0,3333.333333,0,40000,0.1178418,392.8058346
1,0,31.333334,62,2,0,0,1,2416.666667,0,9666.666992,0.0447876,108.2366655
0,0,28.75,24,2,0,0,0,3600,1,14400,0.0002778, 
1,0,22.166666,138,0,0,0,1,1358.333333,0,16300,0.0169325,23
1,1,57.1666679,240,2,1,2,1,5000,1,21666.66602,0.0245492,122.7461547
1,0,63.75,50,0,0,0,0,5000,0,60000,0.0018333,9.1666664
1,0,23.916666,5,0,0,0,0,1541.666667,0,18500,0.0900887,138.8866697
0,0,29.416666,18,0,0,0,0,4583.333333,0,55000,0.0002182, 
1,0,25.833334,34,0,0,2,0,2916.666667,0,35000,0.054492,158.9350014
0,0,29.5,42,2,3,1,1,2700,0,10800,0.0003704, 
0,0,34.0833321,96,1,5,0,0,2416.666667,0,14500,0.0004138, 
1,0,23.166666,181,0,0,2,1,2133.333333,0,25600,0.0461418,98.4358311
1,0,29.166666,6,0,0,0,1,1744,0,20928,0.0392651,68.4783342
1,0,43.5,123,5,0,0,1,3625,0,11750,0.1002081,363.2543217
0,0,42.4166679,48,2,4,0,0,1500,0,6000,0.0006667, 
1,0,37.9166679,216,4,0,0,1,2166.666667,0,5200,0.1284404,278.2874902
1,0,52.8333321,129,3,0,3,1,3250,0,16750,0.0238233,77.4256717
1,0,29.416666,223,0,1,1,0,2166.666667,0,26000,0.1206527,261.414179
1,0,27.25,29,0,0,1,0,1500,0,18000,0.22365,335.4749903
0,0,24.5,17,2,0,0,0,1666.666667,1,13333.33301,0.0003, 
1,0,26.916666,216,0,0,0,1,1666.666667,0,20000,0.1144835,190.8058176
1,0,28.833334,16,0,0,0,1,4166.666667,0,50000,0.0819528,341.4700118
1,0,44.9166679,74,0,0,0,1,1891.666667,0,65700,0.0010046,1.9003044
1,0,26.25,24,1,0,0,1,2916.666667,0,17500,0.114568,334.1566523
1,1,31.833334,6,3,1,1,1,2041.666667,0,6578.25,0.0218086,44.5259146
1,0,31.416666,12,2,0,1,0,2000,0,8000,0.151905,303.8100302
1,0,36.4166679,49,0,0,0,1,2204.166667,0,26450,0.0525803,115.8958365
1,0,31.416666,14,1,0,0,1,2500,1,30000,0.0375082,93.7704183
1,0,35,36,2,0,0,1,3250,0,13000,0.0549608,178.6224982
0,0,36.75,136,3,2,0,1,3500,0,10500,0.0002857, 
1,0,33.9166679,36,1,0,0,0,2750,0,16500,0.0668203,183.7558486
1,0,36.4166679,108,2,0,1,1,3291.666667,0,14033.33301,0.1089558,358.6462503
1,0,32.4166679,48,0,0,2,0,3025,0,36300,0.1270154,384.2216659
1,0,35.6666679,66,3,0,0,1,3250,0,9750,0.0127395,41.4033358
1,0,31.5,309,0,1,3,1,7083.333333,0,85000,0.0510648,361.7091617
0,0,24.166666,5,0,0,0,1,2191.666667,0,26300,0.0004563, 
1,0,46.0833321,194,3,0,0,1,2578.333333,0,7735,0.0509687,131.4141711
1,0,26.75,14,0,0,0,0,2100,0,25200,0.5385655,1130.987459
1,1,28.583334,15,0,1,2,0,2833.333333,0,34000,0.0577647,163.6666649
0,0,24.166666,12,0,0,0,1,3166.666667,0,38000,0.0003158, 
0,0,26.666666,36,0,0,0,0,2916.666667,0,35000,0.0003429, 
1,0,25.333334,4,0,0,0,0,1300,0,15600,0.0203833,26.4983339
0,0,41.5833321,15,0,0,0,0,1666.666667,0,20000,0.0006, 
1,0,35,36,3,0,0,1,3125,0,9375,0.2162779,675.8683361
1,0,23.166666,18,0,0,0,0,1680.666667,0,20168,0.022266,37.4216654
1,0,33.6666679,30,3,0,0,1,3583.333333,0,12000,0.0055656,19.9434885
1,0,30.416666,12,0,0,0,1,3500,0,42000,0.0293888,102.8608335
1,0,56.25,150,4,0,0,1,5000,0,12000,0.0457765,228.8824879
1,0,34.6666679,48,0,1,1,1,1833.333333,0,22000,0.0413145,75.7433344
1,0,24.083334,12,0,0,0,0,1375,0,16500,0.0685946,94.3175098
1,0,20.666666,14,0,0,0,0,1666.666667,0,20000,0.100224,167.0399929
0,0,31.166666,38,2,0,0,1,3083.333333,0,12333.33301,0.0003243, 
0,0,20.416666,90,0,1,0,0,1833.333333,0,22000,0.0005455, 
1,0,41.8333321,96,3,2,2,1,3333.333333,0,17798.75,0.0959976,319.9920307
1,0,24.666666,3,0,0,1,0,2400,0,43200,0.0279567,67.0961112
0,0,32.9166679,110,1,4,2,1,3333.333333,0,20000,0.0003, 
1,0,35.8333321,87,2,0,0,1,4166.666667,0,16666.66602,0.0308126,128.3858359
1,0,24,32,0,0,0,0,1458.333333,0,20500,0.1955073,285.1148384
1,0,26.916666,36,0,0,0,1,3750,0,45000,0.0081689,30.6333345
1,0,33.25,12,0,0,0,0,1683.333333,0,20200,0.0552035,92.9258371
1,0,30.416666,34,2,0,0,1,1500,1,6000,0.0163683,24.5524999
0,0,28.666666,27,0,11,2,1,3750,0,60000,0.0002, 
1,0,26.166666,12,0,0,0,0,2333.333333,0,28000,0.0099546,23.2274992
1,0,38.75,24,2,0,1,1,1291.666667,0,5166.666504,0.1385471,178.9566614
1,1,21.333334,28,0,0,0,1,1633.333333,0,19600,0.1610133,262.9883255
1,0,34.0833321,12,0,0,0,1,2583.333333,0,31000,0.05737,148.2058323
1,0,22.916666,210,0,0,0,0,2833.333333,0,34000,0.0337629,95.6616718
1,0,32.1666679,39,0,0,0,1,3583.333333,0,43000,0.0904151,323.9875138
1,0,27.833334,1,0,0,0,1,2083.333333,0,25000,0.20049,417.6874955
1,0,42.3333321,103,1,1,0,1,4166.666667,0,25000,0.0475344,198.0599947
1,0,34.8333321,31,2,0,0,1,4583.333333,0,18333.33398,0.0165211,75.7216654
0,0,32.4166679,63,1,1,0,0,2500,0,15000,0.0004, 
1,0,28.083334,34,0,0,0,1,2333.333333,0,28000,0.0582711,135.9658365
1,0,29.583334,3,0,0,0,0,2666.666667,0,34400,0.1306735,348.4627803
0,0,40,12,3,0,0,1,3250,0,9750,0.0003077, 
1,0,36.25,13,1,0,0,0,2291.666667,0,13750,0.0639753,146.6099871
1,0,28.416666,9,3,1,1,1,5000,0,15000,0.1913018,956.5091878
1,0,22.416666,12,0,0,0,0,1666.666667,0,20000,0.067872,113.1200045
1,0,63.0833321,84,0,0,2,1,1916.666667,0,23000,0.0113796,21.8108331
1,1,45.5833321,30,0,0,0,0,1500,0,18000,0.1029467,154.4200033
1,0,34.0833321,38,3,0,1,1,4225,0,13175,0.1646294,695.559277
1,0,49.1666679,240,1,0,0,1,2333.333333,0,14000,0.0706021,164.7383297
0,0,47.3333321,54,0,0,0,1,3111,0,54468,0.0002203, 
1,0,31.833334,45,0,0,0,1,5000,1,60000,0.080139,400.6950185
1,0,23.25,15,0,0,0,0,2208.333333,0,26500,0.1118283,246.9541567
1,0,36.9166679,48,4,0,0,1,8333.25,0,19999.80078,0.0616705,513.9158248
0,0,24.916666,14,0,2,0,0,1375,0,18500,0.0006486, 
1,0,32.0833321,6,0,0,0,0,1333.333333,0,16000,0.263585,351.4466683
1,0,39.0833321,25,1,0,0,1,4351.666667,0,26110,0.0053514,23.2875009
0,0,26.583334,92,2,2,0,0,464.8333333,0,6852.666504,0.0005837, 
1,0,22.416666,3,0,0,0,0,1725.583333,0,20707,0.2124991,366.6849773
1,0,28.333334,17,0,0,0,0,2375,0,28500,0.1160144,275.5341791
1,0,22,14,0,0,0,0,1451.666667,0,17420,0.2020666,293.3333481
0,0,21.916666,27,0,0,0,0,1673.333333,0,20580,0.0005831, 
1,0,70.5,255,0,0,0,1,3333.333333,0,40000,0.047381,157.9366624
1,0,68.6666641,72,1,2,0,0,2166.666667,0,17500,0.0772526,167.3805776
1,0,30.333334,62,1,0,2,1,2000,0,12000,0.0242013,48.4025031
1,0,26.166666,12,0,1,1,0,2750,0,33000,0.0745194,204.9283385
1,0,26.833334,72,0,0,0,1,2500,0,30000,0.013246,33.1149995
1,0,44.4166679,146,4,1,1,1,3541.666667,0,8500,0.05742,203.3625015
0,0,32.0833321,108,2,3,0,1,2416.666667,0,9666.666992,0.0004138, 
1,0,34.0833321,114,2,0,1,1,1291.666667,0,16166.66699,0.0489955,63.285809
1,0,30.5,243,0,0,0,0,2291.666667,0,27500,0.2141884,490.8483413
0,0,41.3333321,194,1,0,0,1,2166.666667,0,14725,0.0004075, 
1,0,32.5,49,2,0,0,1,2666.666667,0,16666.66602,0.0040856,10.8949331
1,0,37.6666679,30,0,0,0,0,2600,0,31200,0.0142949,37.1666674
1,0,27.916666,24,2,0,1,0,1500,0,8500,0.0032941,4.9411766
1,0,35.5,4,1,0,0,0,5208.333333,0,31250,0.1169133,608.9233405
0,0,37.25,80,0,0,0,0,3083.333333,0,37000,0.0003243, 
0,0,31.333334,12,1,4,1,0,1666.666667,0,10750,0.0005581, 
1,0,48,12,4,1,4,0,5166.666667,0,14000,0.0968504,500.393901
0,0,34.6666679,62,1,0,0,0,1458.333333,0,8750,0.0006857, 
1,0,28.5,14,0,0,0,0,2676.833333,0,32122,0.0820789,219.7116656
1,0,36.1666679,102,0,0,0,0,2462.916667,0,29555,0.1133131,279.0808357
1,0,39.1666679,96,3,0,6,1,3791.666667,0,14375,0.0219595,83.2630209
0,0,36.9166679,20,1,0,0,0,1500,0,9000,0.0006667, 
1,0,27.25,14,0,0,0,0,2250,0,27000,0.2342011,526.9525163
1,0,24.583334,100,0,0,0,0,1625,0,23000,0.10498,170.592499
0,0,57.0833321,148,2,3,0,0,2374.75,0,10749,0.0003721, 
1,0,39.5833321,108,2,0,0,0,2916.666667,1,11666.66699,0.0018857,5.4999999
0,0,43.6666679,27,2,2,4,1,3750,0,15000,0.0002667, 
0,0,30.5,111,1,0,0,1,1302.5,0,7815,0.0007678, 
0,0,20.666666,247,0,0,0,0,750,0,16000,0.00075, 
0,0,28.583334,243,0,1,0,0,1526.166667,0,18314,0.0006552, 
1,0,37.1666679,240,0,0,1,1,1833.333333,0,28250,0.0653458,119.8007042
1,0,36.9166679,6,0,0,0,1,1750,0,21000,0.12483,218.4525002
1,0,40.5,126,3,0,0,1,2395.833333,0,8162.5,0.0762802,182.7547505
1,0,31.916666,82,4,0,0,1,3433.333333,0,8240,0.0002913,1
0,0,26.083334,24,1,6,5,0,1791.833333,0,10751,0.0005581, 
1,0,37.25,300,3,1,0,0,2083.333333,0,6250,0.1061932,221.2358328
1,0,31.166666,6,0,0,0,0,2916.666667,0,35000,0.1747214,509.6041846
1,0,27.25,29,0,0,2,0,2500,0,30000,0.0393697,98.424172
